channel,dataset,effective_timestep,frequency_bin,selective_variance,soft_mask,uniform_variance
14,tep,3.693697452545166,17,0.021636761724948883,0.3265756666660309,0.018535256385803223
14,tep,3.449626922607422,18,0.019659986719489098,0.38759326934814453,0.018535256385803223
14,tep,3.7458982467651367,19,0.02205950953066349,0.3135254383087158,0.018535256385803223
14,tep,3.7685561180114746,20,0.022243043407797813,0.30786100029945374,0.018535256385803223
14,tep,3.6702184677124023,21,0.021446583792567253,0.332445353269577,0.018535256385803223
14,tep,3.7879207134246826,22,0.022399840876460075,0.30301982164382935,0.018535256385803223
14,tep,3.7783007621765137,23,0.02232195809483528,0.3054247796535492,0.018535256385803223
14,tep,3.792830228805542,24,0.022439608350396156,0.3017924427986145,0.018535256385803223
14,tep,3.784809112548828,25,0.022374704480171204,0.30379772186279297,0.018535256385803223
14,tep,3.8092761039733887,26,0.02257281355559826,0.2976810038089752,0.018535256385803223
14,tep,3.7010912895202637,27,0.02169661782681942,0.3247271478176117,0.018535256385803223
14,tep,3.6440296173095703,28,0.021234463900327682,0.33899256587028503,0.018535256385803223
14,tep,3.7140109539031982,29,0.021801235154271126,0.32149726152420044,0.018535256385803223
14,tep,3.6804401874542236,30,0.021529311314225197,0.3298899531364441,0.018535256385803223
14,tep,3.6847338676452637,31,0.02156413160264492,0.3288165330886841,0.018535256385803223
14,tep,3.757648229598999,32,0.022154701873660088,0.31058794260025024,0.018535256385803223
15,tep,2.868957281112671,0,0.0,0.5327606797218323,0.0
15,tep,2.380417585372925,1,0.012001375667750835,0.6548956036567688,0.018535256385803223
15,tep,2.2414872646331787,2,0.011100607924163342,0.6896281838417053,0.018535256385803223
15,tep,2.3261778354644775,3,0.011649660766124725,0.6684555411338806,0.018535256385803223
15,tep,2.415485382080078,4,0.012228744104504585,0.6461286544799805,0.018535256385803223
15,tep,2.5627658367156982,5,0.013183546252548695,0.6093085408210754,0.018535256385803223
15,tep,2.6099557876586914,6,0.01348952017724514,0.5975110530853271,0.018535256385803223
15,tep,2.412734031677246,7,0.012210870161652565,0.6468164920806885,0.018535256385803223
15,tep,2.507434606552124,8,0.012824825942516327,0.623141348361969,0.018535256385803223
15,tep,2.2596631050109863,9,0.011218516156077385,0.6850842237472534,0.018535256385803223
15,tep,2.345808506011963,10,0.011776943691074848,0.6635478734970093,0.018535256385803223
15,tep,2.5923492908477783,11,0.013375372625887394,0.6019126772880554,0.018535256385803223
15,tep,2.2322983741760254,12,0.011041061952710152,0.6919254064559937,0.018535256385803223
15,tep,2.1590476036071777,13,0.010566133074462414,0.7102380990982056,0.018535256385803223
15,tep,2.2670135498046875,14,0.011266112327575684,0.6832466125488281,0.018535256385803223
15,tep,2.3782036304473877,15,0.011987004429101944,0.6554490923881531,0.018535256385803223
15,tep,2.50815749168396,16,0.012829513289034367,0.62296062707901,0.018535256385803223
15,tep,2.144667625427246,17,0.010472898371517658,0.7138330936431885,0.018535256385803223
15,tep,2.2443463802337646,18,0.011119203642010689,0.6889134049415588,0.018535256385803223
15,tep,2.2318789958953857,19,0.011038331314921379,0.6920302510261536,0.018535256385803223
15,tep,2.4169538021087646,20,0.012238222174346447,0.6457615494728088,0.018535256385803223
15,tep,2.271726369857788,21,0.011296709068119526,0.682068407535553,0.018535256385803223
15,tep,2.3334133625030518,22,0.01169663853943348,0.6666466593742371,0.018535256385803223
15,tep,2.307563543319702,23,0.011529022827744484,0.6731091141700745,0.018535256385803223
15,tep,2.3828492164611816,24,0.012017138302326202,0.6542876958847046,0.018535256385803223
15,tep,2.308110237121582,25,0.011532576754689217,0.6729724407196045,0.018535256385803223
15,tep,2.3426249027252197,26,0.011756339110434055,0.6643437743186951,0.018535256385803223
15,tep,2.328373432159424,27,0.011663980782032013,0.667906641960144,0.018535256385803223
15,tep,2.3423361778259277,28,0.011754433624446392,0.6644159555435181,0.018535256385803223
15,tep,2.209465503692627,29,0.010892968624830246,0.6976336240768433,0.018535256385803223
15,tep,2.330441474914551,30,0.011677373200654984,0.6673896312713623,0.018535256385803223
15,tep,2.2962498664855957,31,0.011455670930445194,0.6759375333786011,0.018535256385803223
15,tep,2.3650259971618652,32,0.011901548132300377,0.6587435007095337,0.018535256385803223
16,tep,3.5695674419403076,0,0.0,0.3576081395149231,0.0
16,tep,3.6639490127563477,1,0.021395795047283173,0.3340127766132355,0.018535256385803223
16,tep,3.772110939025879,2,0.022271838039159775,0.3069722652435303,0.018535256385803223
16,tep,3.794560432434082,3,0.02245361916720867,0.3013599216938019,0.018535256385803223
16,tep,3.7620272636413574,4,0.022190192714333534,0.30949321389198303,0.018535256385803223
16,tep,3.8245062828063965,5,0.022696182131767273,0.2938733994960785,0.018535256385803223
16,tep,3.8271713256835938,6,0.022717764601111412,0.29320716857910156,0.018535256385803223
16,tep,3.645420551300049,7,0.021245691925287247,0.3386448323726654,0.018535256385803223
16,tep,3.745673656463623,8,0.022057706490159035,0.31358155608177185,0.018535256385803223
16,tep,3.6084327697753906,9,0.02094610594213009,0.34789183735847473,0.018535256385803223
16,tep,3.738173007965088,10,0.02199692465364933,0.31545671820640564,0.018535256385803223
16,tep,3.8176989555358887,11,0.02264106646180153,0.29557523131370544,0.018535256385803223
16,tep,3.787290334701538,12,0.02239474095404148,0.3031774163246155,0.018535256385803223
16,tep,3.670088529586792,13,0.02144555374979973,0.332477867603302,0.018535256385803223
16,tep,3.785459041595459,14,0.022379959002137184,0.30363526940345764,0.018535256385803223
16,tep,3.695864677429199,15,0.021654276177287102,0.3260338306427002,0.018535256385803223
16,tep,3.6303157806396484,16,0.021123405545949936,0.3424210548400879,0.018535256385803223
16,tep,3.6814968585968018,17,0.021537913009524345,0.32962578535079956,0.018535256385803223
16,tep,3.632303476333618,18,0.02113947831094265,0.34192413091659546,0.018535256385803223
16,tep,3.6914069652557373,19,0.02161816693842411,0.3271482586860657,0.018535256385803223
16,tep,3.798816204071045,20,0.022488130256533623,0.3002959191799164,0.018535256385803223
16,tep,3.6323413848876953,21,0.021139785647392273,0.34191465377807617,0.018535256385803223
16,tep,3.7471652030944824,22,0.022069761529564857,0.313208669424057,0.018535256385803223
16,tep,3.716761589050293,23,0.021823540329933167,0.32080963253974915,0.018535256385803223
16,tep,3.791255474090576,24,0.02242688462138176,0.30218616127967834,0.018535256385803223
16,tep,3.332618474960327,25,0.018712293356657028,0.4168453812599182,0.018535256385803223
16,tep,3.7843241691589355,26,0.02237073704600334,0.3039189279079437,0.018535256385803223
16,tep,3.6830191612243652,27,0.021550223231315613,0.3292452394962311,0.018535256385803223
16,tep,3.6760287284851074,28,0.021493665874004364,0.33099281787872314,0.018535256385803223
16,tep,3.510166645050049,29,0.020150266587734222,0.3724583387374878,0.018535256385803223
16,tep,3.7714967727661133,30,0.022266892716288567,0.3071257770061493,0.018535256385803223
16,tep,3.7424802780151367,31,0.02203184925019741,0.31437990069389343,0.018535256385803223
16,tep,3.736577272415161,32,0.021984046325087547,0.3158556818962097,0.018535256385803223
17,tep,2.3617031574249268,0,0.0,0.6595742106437683,0.0
17,tep,2.7372565269470215,1,0.014314824715256691,0.5656858682632446,0.018535256385803223
17,tep,2.1521246433258057,2,0.010521267540752888,0.7119688391685486,0.018535256385803223
17,tep,1.954411506652832,3,0.009314216673374176,0.761397123336792,0.018535256385803223
17,tep,2.0337460041046143,4,0.00975375808775425,0.7415634989738464,0.018535256385803223
17,tep,1.975595235824585,5,0.009416826069355011,0.7561011910438538,0.018535256385803223
17,tep,2.057023048400879,6,0.009904684498906136,0.7357442378997803,0.018535256385803223
17,tep,1.7843363285064697,7,0.008490663953125477,0.8039159178733826,0.018535256385803223
17,tep,2.276245355606079,8,0.011325967498123646,0.6809386610984802,0.018535256385803223
17,tep,2.129934549331665,9,0.010377397760748863,0.7175163626670837,0.018535256385803223
17,tep,2.3190834522247314,10,0.011603713035583496,0.6702291369438171,0.018535256385803223
17,tep,2.470139503479004,11,0.012583035044372082,0.632465124130249,0.018535256385803223
17,tep,2.259976863861084,12,0.011220473796129227,0.685005784034729,0.018535256385803223
17,tep,2.4007761478424072,13,0.012133345939218998,0.6498059630393982,0.018535256385803223
17,tep,2.3839802742004395,14,0.012024452909827232,0.6540049314498901,0.018535256385803223
17,tep,2.3369688987731934,15,0.011719663627445698,0.6657577753067017,0.018535256385803223
17,tep,2.2687602043151855,16,0.011277444660663605,0.6828099489212036,0.018535256385803223
17,tep,2.292496919631958,17,0.011431357823312283,0.6768757700920105,0.018535256385803223
17,tep,2.3345611095428467,18,0.011704055592417717,0.6663597226142883,0.018535256385803223
17,tep,2.300612211227417,19,0.011484001763164997,0.6748469471931458,0.018535256385803223
17,tep,2.350388765335083,20,0.011806664988398552,0.6624028086662292,0.018535256385803223
17,tep,2.3890645503997803,21,0.012057418935000896,0.6527338624000549,0.018535256385803223
17,tep,2.356950521469116,22,0.011849213391542435,0.660762369632721,0.018535256385803223
17,tep,2.3610610961914062,23,0.011875844560563564,0.6597347259521484,0.018535256385803223
17,tep,2.3445613384246826,24,0.011768856085836887,0.6638596653938293,0.018535256385803223
17,tep,2.3627307415008545,25,0.011886713095009327,0.6593173146247864,0.018535256385803223
17,tep,2.396561861038208,26,0.01210604514926672,0.650859534740448,0.018535256385803223
17,tep,2.358407497406006,27,0.011858639307320118,0.6603981256484985,0.018535256385803223
17,tep,2.3373403549194336,28,0.011722085066139698,0.6656649112701416,0.018535256385803223
17,tep,2.3497226238250732,29,0.011802338063716888,0.6625693440437317,0.018535256385803223
17,tep,2.352754831314087,30,0.011822015047073364,0.6618112921714783,0.018535256385803223
17,tep,2.376598596572876,31,0.011976598761975765,0.655850350856781,0.018535256385803223
17,tep,2.3462159633636475,32,0.011779622174799442,0.6634460091590881,0.018535256385803223
18,tep,2.8574047088623047,0,0.0,0.5356488227844238,0.0
18,tep,2.8277218341827393,1,0.014901377260684967,0.5430695414543152,0.018535256385803223
18,tep,2.4402828216552734,2,0.012389457784593105,0.6399292945861816,0.018535256385803223
18,tep,2.1822469234466553,3,0.010716544464230537,0.7044382691383362,0.018535256385803223
18,tep,2.421851873397827,4,0.012269952334463596,0.6445370316505432,0.018535256385803223
18,tep,2.1638331413269043,5,0.01059714239090681,0.7090417146682739,0.018535256385803223
18,tep,2.220600128173828,6,0.010965186171233654,0.694849967956543,0.018535256385803223
18,tep,2.1918890476226807,7,0.010779078118503094,0.7020277380943298,0.018535256385803223
18,tep,2.281348943710327,8,0.011359036900103092,0.6796627640724182,0.018535256385803223
18,tep,2.245908260345459,9,0.01112929917871952,0.6885229349136353,0.018535256385803223
18,tep,2.2885775566101074,10,0.011405912227928638,0.6778556108474731,0.018535256385803223
18,tep,2.2371087074279785,11,0.011072277091443539,0.6907228231430054,0.018535256385803223
18,tep,2.4207329750061035,12,0.012262741103768349,0.6448167562484741,0.018535256385803223
18,tep,2.435720920562744,13,0.012359890155494213,0.641069769859314,0.018535256385803223
18,tep,2.4888885021209717,14,0.012704599648714066,0.6277778744697571,0.018535256385803223
18,tep,2.403488874435425,15,0.01215091161429882,0.6491277813911438,0.018535256385803223
18,tep,2.46077036857605,16,0.012522303499281406,0.6348074078559875,0.018535256385803223
18,tep,2.5278542041778564,17,0.012957208789885044,0.6180364489555359,0.018535256385803223
18,tep,2.5369136333465576,18,0.0130159305408597,0.6157715916633606,0.018535256385803223
18,tep,2.6000659465789795,19,0.013425440527498722,0.5999835133552551,0.018535256385803223
18,tep,2.454275369644165,20,0.012480167672038078,0.6364311575889587,0.018535256385803223
18,tep,2.4590094089508057,21,0.012510867789387703,0.6352476477622986,0.018535256385803223
18,tep,2.4105920791625977,22,0.012197013013064861,0.6473519802093506,0.018535256385803223
18,tep,2.502220392227173,23,0.012791034765541553,0.6244449019432068,0.018535256385803223
18,tep,2.6122684478759766,24,0.013504509814083576,0.5969328880310059,0.018535256385803223
18,tep,2.5080223083496094,25,0.012828637845814228,0.6229944229125977,0.018535256385803223
18,tep,2.4634182453155518,26,0.012539456598460674,0.6341454386711121,0.018535256385803223
18,tep,2.4084954261779785,27,0.0121834147721529,0.6478761434555054,0.018535256385803223
18,tep,2.407980442047119,28,0.01218001451343298,0.6480048894882202,0.018535256385803223
18,tep,2.6156246662139893,29,0.01352629903703928,0.5960938334465027,0.018535256385803223
18,tep,2.5728955268859863,30,0.013249222189188004,0.6067761182785034,0.018535256385803223
18,tep,2.5550994873046875,31,0.013133838772773743,0.6112251281738281,0.018535256385803223
18,tep,2.5092196464538574,32,0.012836415320634842,0.6226950883865356,0.018535256385803223
19,tep,2.574113368988037,0,0.0,0.6064716577529907,0.0
19,tep,2.693326234817505,1,0.014030072838068008,0.5766684412956238,0.018535256385803223
19,tep,2.361717939376831,2,0.01188011933118105,0.6595705151557922,0.018535256385803223
19,tep,2.1638803482055664,3,0.010597502812743187,0.7090299129486084,0.018535256385803223
19,tep,2.1649749279022217,4,0.010604560375213623,0.7087562680244446,0.018535256385803223
19,tep,2.154465675354004,5,0.01053641177713871,0.711383581161499,0.018535256385803223
19,tep,2.2050347328186035,6,0.01086432859301567,0.6987413167953491,0.018535256385803223
19,tep,2.1482760906219482,7,0.010496336035430431,0.7129309773445129,0.018535256385803223
19,tep,2.164396047592163,8,0.010600799694657326,0.7089009881019592,0.018535256385803223
19,tep,2.1741080284118652,9,0.010663745924830437,0.7064729928970337,0.018535256385803223
19,tep,2.1000773906707764,10,0.010183820500969887,0.7249806523323059,0.018535256385803223
19,tep,2.2335205078125,11,0.011048994027078152,0.691619873046875,0.018535256385803223
19,tep,2.117206335067749,12,0.010294877924025059,0.7206984162330627,0.018535256385803223
19,tep,2.2469165325164795,13,0.011135841719806194,0.6882708668708801,0.018535256385803223
19,tep,2.1753196716308594,14,0.010671626776456833,0.7061700820922852,0.018535256385803223
19,tep,2.191908836364746,15,0.010779181495308876,0.7020227909088135,0.018535256385803223
19,tep,2.110767364501953,16,0.010253102518618107,0.7223081588745117,0.018535256385803223
19,tep,2.1162538528442383,17,0.01028874795883894,0.7209365367889404,0.018535256385803223
19,tep,2.148904323577881,18,0.010500404983758926,0.7127739191055298,0.018535256385803223
19,tep,2.2232913970947266,19,0.010982648469507694,0.6941771507263184,0.018535256385803223
19,tep,2.10844087600708,20,0.010238061659038067,0.72288978099823,0.018535256385803223
19,tep,2.1573314666748047,21,0.010555006563663483,0.7106671333312988,0.018535256385803223
19,tep,2.1524646282196045,22,0.010523482225835323,0.7118838429450989,0.018535256385803223
19,tep,2.2914228439331055,23,0.011424404568970203,0.6771442890167236,0.018535256385803223
19,tep,2.213590621948242,24,0.010919754393398762,0.6966023445129395,0.018535256385803223
19,tep,2.2101097106933594,25,0.010897192172706127,0.6974725723266602,0.018535256385803223
19,tep,2.3852267265319824,26,0.012032539583742619,0.6536933183670044,0.018535256385803223
19,tep,2.2593748569488525,27,0.011216609738767147,0.6851562857627869,0.018535256385803223
19,tep,2.22122859954834,28,0.010969307273626328,0.694692850112915,0.018535256385803223
19,tep,2.1252522468566895,29,0.010347058065235615,0.7186869382858276,0.018535256385803223
19,tep,2.25490140914917,30,0.011187609285116196,0.6862746477127075,0.018535256385803223
19,tep,2.0603387355804443,31,0.00992621574550867,0.7349153161048889,0.018535256385803223
19,tep,2.2372748851776123,32,0.011073307134211063,0.6906812787055969,0.018535256385803223
20,tep,3.042171001434326,0,0.0,0.48945724964141846,0.0
20,tep,2.0000832080841064,1,0.009535558521747589,0.7499791979789734,0.018535256385803223
20,tep,2.663100242614746,2,0.013834023848176003,0.5842249393463135,0.018535256385803223
20,tep,3.2540621757507324,3,0.018075982108712196,0.4364844560623169,0.018535256385803223
20,tep,3.3954451084136963,4,0.019221115857362747,0.4011387228965759,0.018535256385803223
20,tep,3.166506290435791,5,0.017366884276270866,0.45837342739105225,0.018535256385803223
20,tep,3.3791630268096924,6,0.019089248031377792,0.4052092432975769,0.018535256385803223
20,tep,3.1168580055236816,7,0.016964741051197052,0.4707854688167572,0.018535256385803223
20,tep,3.1465396881103516,8,0.017205193638801575,0.4633651077747345,0.018535256385803223
20,tep,3.3832902908325195,9,0.01912262663245201,0.4041774570941925,0.018535256385803223
20,tep,3.3420157432556152,10,0.018788322806358337,0.4144960641860962,0.018535256385803223
20,tep,3.4293212890625,11,0.019495461136102676,0.3926696479320526,0.018535256385803223
20,tep,3.3432819843292236,12,0.018798625096678734,0.4141795039176941,0.018535256385803223
20,tep,3.272956371307373,13,0.01822901889681816,0.43176087737083435,0.018535256385803223
20,tep,3.4547698497772217,14,0.019701607525348663,0.3863075375556946,0.018535256385803223
20,tep,3.4697604179382324,15,0.019823018461465836,0.3825598657131195,0.018535256385803223
20,tep,3.5246095657348633,16,0.020267246291041374,0.3688476085662842,0.018535256385803223
20,tep,3.5151495933532715,17,0.0201906505972147,0.3712126314640045,0.018535256385803223
20,tep,3.4824271202087402,18,0.01992562785744667,0.37939319014549255,0.018535256385803223
20,tep,3.388521194458008,19,0.019165072590112686,0.40286967158317566,0.018535256385803223
20,tep,3.3337554931640625,20,0.018721461296081543,0.4165611267089844,0.018535256385803223
20,tep,3.4743704795837402,21,0.019860364496707916,0.38140738010406494,0.018535256385803223
20,tep,3.5190770626068115,22,0.020222380757331848,0.3702307343482971,0.018535256385803223
20,tep,3.392226219177246,23,0.01919505186378956,0.4019434154033661,0.018535256385803223
20,tep,3.4294090270996094,24,0.019496183842420578,0.39264771342277527,0.018535256385803223
20,tep,3.5161309242248535,25,0.020198583602905273,0.37096723914146423,0.018535256385803223
20,tep,3.3996105194091797,26,0.01925480365753174,0.4000973701477051,0.018535256385803223
20,tep,3.4305410385131836,27,0.019505351781845093,0.3923647701740265,0.018535256385803223
20,tep,3.541378974914551,28,0.020403079688549042,0.3646552562713623,0.018535256385803223
20,tep,3.5630741119384766,29,0.020578783005475998,0.35923147201538086,0.018535256385803223
20,tep,3.6299643516540527,30,0.021120522171258926,0.34250888228416443,0.018535256385803223
20,tep,3.572389602661133,31,0.02065424621105194,0.3569026291370392,0.018535256385803223
20,tep,3.719548225402832,32,0.021846100687980652,0.320112943649292,0.018535256385803223
21,tep,3.006641387939453,0,0.0,0.4983396530151367,0.0
21,tep,1.9608299732208252,1,0.009345278143882751,0.7597925066947937,0.018535256385803223
21,tep,2.3267650604248047,2,0.011653472669422626,0.6683087348937988,0.018535256385803223
21,tep,2.6091742515563965,3,0.01348447147756815,0.5977064371109009,0.018535256385803223
21,tep,2.723583936691284,4,0.014226226136088371,0.569104015827179,0.018535256385803223
21,tep,3.1459357738494873,5,0.017200248315930367,0.4635160565376282,0.018535256385803223
21,tep,3.278822898864746,6,0.018276512622833252,0.4302942454814911,0.018535256385803223
21,tep,2.901045083999634,7,0.015376717783510685,0.5247387290000916,0.018535256385803223
21,tep,3.560161828994751,8,0.020555242896080017,0.35995954275131226,0.018535256385803223
21,tep,3.112243175506592,9,0.01692739501595497,0.47193920612335205,0.018535256385803223
21,tep,3.801150321960449,10,0.022507034242153168,0.2997124195098877,0.018535256385803223
21,tep,3.8124046325683594,11,0.022598156705498695,0.29689884185791016,0.018535256385803223
21,tep,3.21439266204834,12,0.017754709348082542,0.44640180468559265,0.018535256385803223
21,tep,3.782179832458496,13,0.02235337905585766,0.30445507168769836,0.018535256385803223
21,tep,3.654329299926758,14,0.02131785824894905,0.33641770482063293,0.018535256385803223
21,tep,3.663973093032837,15,0.021395999938249588,0.33400672674179077,0.018535256385803223
21,tep,3.5088744163513184,16,0.02013980969786644,0.3727814257144928,0.018535256385803223
21,tep,3.6326518058776855,17,0.02114236168563366,0.341837078332901,0.018535256385803223
21,tep,3.5019047260284424,18,0.02008335292339325,0.3745238184928894,0.018535256385803223
21,tep,3.389904022216797,19,0.01917625032365322,0.4025239944458008,0.018535256385803223
21,tep,3.5365381240844727,20,0.020363830029964447,0.3658654987812042,0.018535256385803223
21,tep,3.7507872581481934,21,0.022099122405052185,0.31230321526527405,0.018535256385803223
21,tep,2.5292043685913086,22,0.012965965084731579,0.6176989078521729,0.018535256385803223
21,tep,3.727041721343994,23,0.021906832233071327,0.31823959946632385,0.018535256385803223
21,tep,3.723700523376465,24,0.021879738196730614,0.3190748393535614,0.018535256385803223
21,tep,3.703198194503784,25,0.02171371877193451,0.32420045137405396,0.018535256385803223
21,tep,3.4681286811828613,26,0.01980978064239025,0.3829677999019623,0.018535256385803223
21,tep,3.6032395362854004,27,0.020904073491692543,0.3491900861263275,0.018535256385803223
21,tep,3.7007641792297363,28,0.021693939343094826,0.32480892539024353,0.018535256385803223
21,tep,3.680478096008301,29,0.02152961865067482,0.3298805058002472,0.018535256385803223
21,tep,3.518709897994995,30,0.02021949551999569,0.3703225255012512,0.018535256385803223
21,tep,3.6314258575439453,31,0.021132368594408035,0.34214353561401367,0.018535256385803223
21,tep,3.4885149002075195,32,0.019974922761321068,0.37787124514579773,0.018535256385803223
22,tep,3.300293445587158,0,0.0,0.42492666840553284,0.0
22,tep,2.719125270843506,1,0.014197276905179024,0.5702186822891235,0.018535256385803223
22,tep,3.2430310249328613,2,0.017986662685871124,0.4392422139644623,0.018535256385803223
22,tep,3.177077293395996,3,0.01745244488120079,0.45573070645332336,0.018535256385803223
22,tep,2.918740749359131,4,0.015491483733057976,0.5203148126602173,0.018535256385803223
22,tep,3.437626361846924,5,0.01956273429095745,0.39059343934059143,0.018535256385803223
22,tep,3.212625503540039,6,0.017740389332175255,0.44684359431266785,0.018535256385803223
22,tep,2.6433916091918945,7,0.013706277124583721,0.5891520977020264,0.018535256385803223
22,tep,3.0655407905578613,8,0.01654915325343609,0.4836147725582123,0.018535256385803223
22,tep,3.579871654510498,9,0.02071482315659523,0.3550320565700531,0.018535256385803223
22,tep,2.9865148067474365,10,0.015930870547890663,0.5033712983131409,0.018535256385803223
22,tep,2.6938138008117676,11,0.014033163897693157,0.5765465497970581,0.018535256385803223
22,tep,3.518771171569824,12,0.02021990902721882,0.37030720710754395,0.018535256385803223
22,tep,2.5842981338500977,13,0.01332314033061266,0.6039254665374756,0.018535256385803223
22,tep,3.7705392837524414,14,0.022259114310145378,0.30736520886421204,0.018535256385803223
22,tep,3.295146942138672,15,0.018408792093396187,0.42621323466300964,0.018535256385803223
22,tep,3.759669303894043,16,0.022171081975102425,0.31008267402648926,0.018535256385803223
22,tep,3.2784173488616943,17,0.01827331818640232,0.4303956627845764,0.018535256385803223
22,tep,3.698683261871338,18,0.02167714573442936,0.3253292143344879,0.018535256385803223
22,tep,2.642011880874634,19,0.013697314076125622,0.5894970297813416,0.018535256385803223
22,tep,3.3774256706237793,20,0.01907513476908207,0.4056435525417328,0.018535256385803223
22,tep,2.8594272136688232,21,0.015106904320418835,0.5351431965827942,0.018535256385803223
22,tep,2.748593330383301,22,0.014388330280780792,0.5628516674041748,0.018535256385803223
22,tep,3.3498573303222656,23,0.018851887434720993,0.412535697221756,0.018535256385803223
22,tep,2.96486759185791,24,0.015790503472089767,0.5087831020355225,0.018535256385803223
22,tep,2.652076482772827,25,0.01376257836818695,0.5869808793067932,0.018535256385803223
22,tep,3.126572608947754,26,0.017043448984622955,0.46835681796073914,0.018535256385803223
22,tep,3.263145923614502,27,0.018149590119719505,0.4342135488986969,0.018535256385803223
22,tep,2.887460708618164,28,0.015288685448467731,0.528134822845459,0.018535256385803223
22,tep,2.8795337677001953,29,0.015237278304994106,0.5301165580749512,0.018535256385803223
22,tep,2.722846031188965,30,0.014221384190022945,0.5692884922027588,0.018535256385803223
22,tep,2.537407636642456,31,0.01301917526870966,0.615648090839386,0.018535256385803223
22,tep,3.4382176399230957,32,0.019567474722862244,0.3904455900192261,0.018535256385803223
23,tep,2.694601058959961,0,0.0,0.5763497352600098,0.0
23,tep,2.445711612701416,1,0.012424690648913383,0.638572096824646,0.018535256385803223
23,tep,3.168022632598877,2,0.017379144206643105,0.45799434185028076,0.018535256385803223
23,tep,3.6272497177124023,3,0.021098526194691658,0.3431875705718994,0.018535256385803223
23,tep,3.451944351196289,4,0.019678736105561256,0.38701388239860535,0.018535256385803223
23,tep,3.574186325073242,5,0.020668772980570793,0.35645341873168945,0.018535256385803223
23,tep,3.846865177154541,6,0.022877294570207596,0.28828367590904236,0.018535256385803223
23,tep,3.6331067085266113,7,0.02114601992070675,0.3417232930660248,0.018535256385803223
23,tep,3.809833526611328,8,0.022577347233891487,0.29754164814949036,0.018535256385803223
23,tep,3.8372271060943604,9,0.022799255326390266,0.2906932234764099,0.018535256385803223
23,tep,3.8427364826202393,10,0.02284381166100502,0.2893158793449402,0.018535256385803223
23,tep,3.8063645362854004,11,0.022549273446202278,0.2984088659286499,0.018535256385803223
23,tep,3.8306236267089844,12,0.022745735943317413,0.2923440635204315,0.018535256385803223
23,tep,3.684722423553467,13,0.021564029157161713,0.3288194239139557,0.018535256385803223
23,tep,3.3772051334381104,14,0.019073383882641792,0.4056987166404724,0.018535256385803223
23,tep,3.6956276893615723,15,0.02165231853723526,0.32609307765960693,0.018535256385803223
23,tep,3.8073365688323975,16,0.022557154297828674,0.29816585779190063,0.018535256385803223
23,tep,3.7100143432617188,17,0.021768886595964432,0.3224963843822479,0.018535256385803223
23,tep,3.4375405311584473,18,0.0195620134472847,0.3906148374080658,0.018535256385803223
23,tep,3.709291934967041,19,0.021763065829873085,0.32267698645591736,0.018535256385803223
23,tep,3.8355650901794434,20,0.022785760462284088,0.29110872745513916,0.018535256385803223
23,tep,3.6841912269592285,21,0.02155975252389908,0.32895222306251526,0.018535256385803223
23,tep,3.8125038146972656,22,0.022598981857299805,0.2968740165233612,0.018535256385803223
23,tep,3.855372428894043,23,0.02294621616601944,0.28615689277648926,0.018535256385803223
23,tep,3.853057861328125,24,0.022927414625883102,0.28673556447029114,0.018535256385803223
23,tep,3.78562593460083,25,0.02238129824399948,0.3035935163497925,0.018535256385803223
23,tep,3.83541202545166,26,0.022784523665905,0.2911469638347626,0.018535256385803223
23,tep,3.6497373580932617,27,0.021280668675899506,0.33756566047668457,0.018535256385803223
23,tep,3.5620803833007812,28,0.020570747554302216,0.3594799339771271,0.018535256385803223
23,tep,3.686069965362549,29,0.021574949845671654,0.3284825384616852,0.018535256385803223
23,tep,3.632169246673584,30,0.021138446405529976,0.3419577181339264,0.018535256385803223
23,tep,3.427173137664795,31,0.019478050991892815,0.3932066857814789,0.018535256385803223
23,tep,3.8258914947509766,32,0.022707464173436165,0.29352712631225586,0.018535256385803223
24,tep,3.0844531059265137,0,0.0,0.4788867235183716,0.0
24,tep,2.567697286605835,1,0.013215585611760616,0.6080756783485413,0.018535256385803223
24,tep,2.7350451946258545,2,0.014300504699349403,0.5662387013435364,0.018535256385803223
24,tep,2.583796739578247,3,0.013319895602762699,0.6040508151054382,0.018535256385803223
24,tep,2.9889113903045654,4,0.01594642549753189,0.5027721524238586,0.018535256385803223
24,tep,2.3644776344299316,5,0.011898045428097248,0.6588805913925171,0.018535256385803223
24,tep,2.477447509765625,6,0.012630424462258816,0.6306381225585938,0.018535256385803223
24,tep,3.117307424545288,7,0.016968397423624992,0.470673143863678,0.018535256385803223
24,tep,3.001368522644043,8,0.01602935791015625,0.49965786933898926,0.018535256385803223
24,tep,3.6817522048950195,9,0.021540025249123573,0.32956191897392273,0.018535256385803223
24,tep,3.683687210083008,10,0.021555684506893158,0.32907816767692566,0.018535256385803223
24,tep,3.4319396018981934,11,0.019516684114933014,0.3920150697231293,0.018535256385803223
24,tep,3.4825615882873535,12,0.019926710054278374,0.37935957312583923,0.018535256385803223
24,tep,3.129274368286133,13,0.017065340653061867,0.4676813781261444,0.018535256385803223
24,tep,3.597672462463379,14,0.020859001204371452,0.35058191418647766,0.018535256385803223
24,tep,3.4605226516723633,15,0.019748173654079437,0.3848693370819092,0.018535256385803223
24,tep,3.7846641540527344,16,0.022373519837856293,0.3038339912891388,0.018535256385803223
24,tep,3.456343412399292,17,0.01971438154578209,0.385914146900177,0.018535256385803223
