well_id,instance,class,start_timestamp,sequence_length,label_phase_order
WELL-00008,WELL-00008_20170612230222,0,2017-06-12T23:02:22.000000000,21387,unlabeled>normal
WELL-00008,WELL-00008_20170613210222,0,2017-06-13T21:02:22.000000000,21292,unlabeled>normal
WELL-00008,WELL-00008_20170614020135,0,2017-06-14T02:01:35.000000000,21422,unlabeled>normal
WELL-00008,WELL-00008_20170614070246,0,2017-06-14T07:02:46.000000000,21233,unlabeled>normal
WELL-00008,WELL-00008_20170614120135,0,2017-06-14T12:01:35.000000000,21220,unlabeled>normal
WELL-00008,WELL-00008_20170614170123,0,2017-06-14T17:01:23.000000000,21399,unlabeled>normal
WELL-00008,WELL-00008_20170614220333,0,2017-06-14T22:03:33.000000000,21186,unlabeled>normal
WELL-00008,WELL-00008_20170615030123,0,2017-06-15T03:01:23.000000000,21446,unlabeled>normal
WELL-00008,WELL-00008_20170615080234,0,2017-06-15T08:02:34.000000000,21292,unlabeled>normal
WELL-00008,WELL-00008_20170615130310,0,2017-06-15T13:03:10.000000000,21197,unlabeled>normal
WELL-00008,WELL-00008_20170615180111,0,2017-06-15T18:01:11.000000000,21316,unlabeled>normal
WELL-00008,WELL-00008_20170629160123,0,2017-06-29T16:01:23.000000000,21292,unlabeled>normal
WELL-00008,WELL-00008_20170629210321,0,2017-06-29T21:03:21.000000000,21174,unlabeled>normal
WELL-00008,WELL-00008_20170630020222,0,2017-06-30T02:02:22.000000000,21268,unlabeled>normal
WELL-00008,WELL-00008_20170630070310,0,2017-06-30T07:03:10.000000000,21197,unlabeled>normal
WELL-00008,WELL-00008_20170630120246,0,2017-06-30T12:02:46.000000000,21268,unlabeled>normal
WELL-00008,WELL-00008_20170630170321,0,2017-06-30T17:03:21.000000000,21126,unlabeled>normal
WELL-00008,WELL-00008_20170630220146,0,2017-06-30T22:01:46.000000000,21245,unlabeled>normal
WELL-00008,WELL-00008_20170701030210,0,2017-07-01T03:02:10.000000000,21280,unlabeled>normal
WELL-00008,WELL-00008_20170701080222,0,2017-07-01T08:02:22.000000000,21221,unlabeled>normal
WELL-00008,WELL-00008_20170701130135,0,2017-07-01T13:01:35.000000000,21399,unlabeled>normal
WELL-00008,WELL-00008_20170701180222,0,2017-07-01T18:02:22.000000000,21161,unlabeled>normal
WELL-00008,WELL-00008_20170701230246,0,2017-07-01T23:02:46.000000000,21280,unlabeled>normal
WELL-00008,WELL-00008_20170702040135,0,2017-07-02T04:01:35.000000000,21292,unlabeled>normal
WELL-00008,WELL-00008_20170702090222,0,2017-07-02T09:02:22.000000000,21316,unlabeled>normal
WELL-00008,WELL-00008_20170702140532,0,2017-07-02T14:05:32.000000000,20960,unlabeled>normal
WELL-00008,WELL-00008_20170702190135,0,2017-07-02T19:01:35.000000000,21280,unlabeled>normal
WELL-00008,WELL-00008_20170703000445,0,2017-07-03T00:04:45.000000000,21220,unlabeled>normal
WELL-00008,WELL-00008_20170703050123,0,2017-07-03T05:01:23.000000000,21327,unlabeled>normal
WELL-00008,WELL-00008_20170816130222,0,2017-08-16T13:02:22.000000000,21233,unlabeled>normal
WELL-00008,WELL-00008_20170816180321,0,2017-08-16T18:03:21.000000000,21269,unlabeled>normal
WELL-00008,WELL-00008_20170816230146,0,2017-08-16T23:01:46.000000000,21388,unlabeled>normal
WELL-00008,WELL-00008_20170817040135,0,2017-08-17T04:01:35.000000000,21304,unlabeled>normal
WELL-00008,WELL-00008_20170817090246,0,2017-08-17T09:02:46.000000000,21102,unlabeled>normal
WELL-00008,WELL-00008_20170817140222,0,2017-08-17T14:02:22.000000000,21292,unlabeled>normal
WELL-00008,WELL-00008_20170817190123,0,2017-08-17T19:01:23.000000000,21351,unlabeled>normal
WELL-00008,WELL-00008_20170818000222,0,2017-08-18T00:02:22.000000000,21328,unlabeled>normal
WELL-00008,WELL-00008_20170818050210,0,2017-08-18T05:02:10.000000000,21280,unlabeled>normal
WELL-00008,WELL-00008_20170818100258,0,2017-08-18T10:02:58.000000000,21197,unlabeled>normal
WELL-00008,WELL-00008_20170818150123,0,2017-08-18T15:01:23.000000000,21351,unlabeled>normal
WELL-00008,WELL-00008_20170818200310,0,2017-08-18T20:03:10.000000000,21315,unlabeled>normal
WELL-00008,WELL-00008_20170819010123,0,2017-08-19T01:01:23.000000000,21422,unlabeled>normal
WELL-00008,WELL-00008_20170819060246,0,2017-08-19T06:02:46.000000000,21244,unlabeled>normal
WELL-00008,WELL-00008_20170819110210,0,2017-08-19T11:02:10.000000000,21292,unlabeled>normal
WELL-00008,WELL-00008_20170914010321,0,2017-09-14T01:03:21.000000000,21304,unlabeled>normal
WELL-00008,WELL-00008_20170914060222,0,2017-09-14T06:02:22.000000000,21280,unlabeled>normal
WELL-00008,WELL-00008_20170914110246,0,2017-09-14T11:02:46.000000000,21233,unlabeled>normal
WELL-00019,WELL-00019_20170307235203,0,2017-03-07T23:52:03.000000000,143231,unlabeled>normal
WELL-00001,WELL-00001_20140124083303,1,2014-01-24T08:33:03.000000000,62068,unlabeled>normal>transient>event
WELL-00002,WELL-00002_20140126180030,1,2014-01-26T18:00:30.000000000,17971,unlabeled>normal>transient>event
WELL-00006,WELL-00006_20170731170930,1,2017-07-31T17:09:30.000000000,99331,unlabeled>normal>transient>event
WELL-00006,WELL-00006_20180617190257,1,2018-06-17T19:02:57.000000000,57424,unlabeled>normal>transient>event
WELL-00002,WELL-00002_20131104004101,2,2013-11-04T00:41:01.000000000,12721,unlabeled>normal>transient>event
WELL-00003,WELL-00003_20141122190000,2,2014-11-22T19:00:00.000000000,19290,unlabeled>normal>transient>event
WELL-00003,WELL-00003_20170728130240,2,2017-07-28T13:02:40.000000000,15780,unlabeled>normal>transient>event
WELL-00003,WELL-00003_20180206171508,2,2018-02-06T17:15:08.000000000,10829,unlabeled>normal>transient>event
WELL-00009,WELL-00009_20170313150804,2,2017-03-13T15:08:04.000000000,10338,unlabeled>normal>transient>event
WELL-00010,WELL-00010_20171218180131,2,2017-12-18T18:01:31.000000000,13409,unlabeled>normal>transient>event
WELL-00011,WELL-00011_20140515083000,2,2014-05-15T08:30:00.000000000,30601,unlabeled>normal>transient>event
WELL-00011,WELL-00011_20140530083203,2,2014-05-30T08:32:03.000000000,7272,unlabeled>normal>transient
WELL-00011,WELL-00011_20140606213810,2,2014-06-06T21:38:10.000000000,18217,unlabeled>normal>transient>event
WELL-00011,WELL-00011_20140720110102,2,2014-07-20T11:01:02.000000000,15551,unlabeled>normal>transient
WELL-00011,WELL-00011_20140726165720,2,2014-07-26T16:57:20.000000000,7225,unlabeled>normal>transient
WELL-00011,WELL-00011_20140823230118,2,2014-08-23T23:01:18.000000000,21523,unlabeled>normal>transient>event
WELL-00011,WELL-00011_20140916050300,2,2014-09-16T05:03:00.000000000,9214,unlabeled>normal>transient
WELL-00011,WELL-00011_20140921183228,2,2014-09-21T18:32:28.000000000,8007,unlabeled>normal>transient
WELL-00011,WELL-00011_20140928090056,2,2014-09-28T09:00:56.000000000,9193,unlabeled>normal>transient
WELL-00011,WELL-00011_20140929153332,2,2014-09-29T15:33:32.000000000,7918,unlabeled>normal>transient
WELL-00011,WELL-00011_20140929210121,2,2014-09-29T21:01:21.000000000,8232,unlabeled>normal>transient
WELL-00011,WELL-00011_20141005160056,2,2014-10-05T16:00:56.000000000,8715,unlabeled>normal>transient
WELL-00011,WELL-00011_20141006150121,2,2014-10-06T15:01:21.000000000,8056,unlabeled>normal>transient
WELL-00012,WELL-00012_20170320011000,2,2017-03-20T01:10:00.000000000,10539,unlabeled>normal>transient>event
WELL-00012,WELL-00012_20170320123144,2,2017-03-20T12:31:44.000000000,10553,unlabeled>normal>transient
WELL-00013,WELL-00013_20170329010229,2,2017-03-29T01:02:29.000000000,13818,unlabeled>normal>transient>event
WELL-00001,WELL-00001_20170320120025,3,2017-03-20T12:00:25.000000000,21576,unlabeled>event
WELL-00014,WELL-00014_20170917140000,3,2017-09-17T14:00:00.000000000,21376,unlabeled>event
WELL-00014,WELL-00014_20170917190000,3,2017-09-17T19:00:00.000000000,21562,unlabeled>event
WELL-00014,WELL-00014_20170918010114,3,2017-09-18T01:01:14.000000000,21527,unlabeled>event
WELL-00014,WELL-00014_20170918060135,3,2017-09-18T06:01:35.000000000,21506,unlabeled>event
WELL-00014,WELL-00014_20170918110103,3,2017-09-18T11:01:03.000000000,21538,unlabeled>event
WELL-00014,WELL-00014_20170919200016,3,2017-09-19T20:00:16.000000000,17985,unlabeled>event
WELL-00014,WELL-00014_20170920000042,3,2017-09-20T00:00:42.000000000,21559,unlabeled>event
WELL-00014,WELL-00014_20170920050228,3,2017-09-20T05:02:28.000000000,21453,unlabeled>event
WELL-00014,WELL-00014_20170920100053,3,2017-09-20T10:00:53.000000000,21548,unlabeled>event
WELL-00014,WELL-00014_20170920180207,3,2017-09-20T18:02:07.000000000,21474,unlabeled>event
WELL-00014,WELL-00014_20170920230053,3,2017-09-20T23:00:53.000000000,21548,unlabeled>event
WELL-00014,WELL-00014_20170921040404,3,2017-09-21T04:04:04.000000000,21357,unlabeled>event
WELL-00014,WELL-00014_20170921090155,3,2017-09-21T09:01:55.000000000,21338,unlabeled>event
WELL-00014,WELL-00014_20170921140042,3,2017-09-21T14:00:42.000000000,21559,unlabeled>event
WELL-00014,WELL-00014_20170921190114,3,2017-09-21T19:01:14.000000000,21527,unlabeled>event
WELL-00014,WELL-00014_20170922000042,3,2017-09-22T00:00:42.000000000,21559,unlabeled>event
WELL-00014,WELL-00014_20170922050124,3,2017-09-22T05:01:24.000000000,21517,unlabeled>event
WELL-00014,WELL-00014_20170922100042,3,2017-09-22T10:00:42.000000000,21559,unlabeled>event
WELL-00014,WELL-00014_20170922150249,3,2017-09-22T15:02:49.000000000,21432,unlabeled>event
WELL-00014,WELL-00014_20170925000031,3,2017-09-25T00:00:31.000000000,21570,unlabeled>event
WELL-00014,WELL-00014_20170925050042,3,2017-09-25T05:00:42.000000000,21559,unlabeled>event
WELL-00014,WELL-00014_20170925100124,3,2017-09-25T10:01:24.000000000,21517,unlabeled>event
WELL-00014,WELL-00014_20170925150218,3,2017-09-25T15:02:18.000000000,21463,unlabeled>event
WELL-00014,WELL-00014_20170925200042,3,2017-09-25T20:00:42.000000000,21559,unlabeled>event
WELL-00014,WELL-00014_20170926010340,3,2017-09-26T01:03:40.000000000,21195,unlabeled>event
WELL-00014,WELL-00014_20170926060042,3,2017-09-26T06:00:42.000000000,21559,unlabeled>event
WELL-00014,WELL-00014_20170926110103,3,2017-09-26T11:01:03.000000000,21355,unlabeled>event
WELL-00014,WELL-00014_20170926160228,3,2017-09-26T16:02:28.000000000,21453,unlabeled>event
WELL-00014,WELL-00014_20171028070000,3,2017-10-28T07:00:00.000000000,21575,unlabeled>event
WELL-00014,WELL-00014_20171028120000,3,2017-10-28T12:00:00.000000000,21562,unlabeled>event
WELL-00014,WELL-00014_20171028170038,3,2017-10-28T17:00:38.000000000,21485,unlabeled>event
WELL-00001,WELL-00001_20170316110203,4,2017-03-16T11:02:03.000000000,10678,unlabeled>event
WELL-00001,WELL-00001_20170316130000,4,2017-03-16T13:00:00.000000000,10749,unlabeled>event
WELL-00001,WELL-00001_20170316150005,4,2017-03-16T15:00:05.000000000,10770,unlabeled>event
WELL-00001,WELL-00001_20170316170000,4,2017-03-16T17:00:00.000000000,10775,unlabeled>event
WELL-00001,WELL-00001_20170316190000,4,2017-03-16T19:00:00.000000000,10785,unlabeled>event
WELL-00001,WELL-00001_20170316210000,4,2017-03-16T21:00:00.000000000,10780,unlabeled>event
WELL-00001,WELL-00001_20170316230000,4,2017-03-16T23:00:00.000000000,10790,unlabeled>event
WELL-00001,WELL-00001_20170317010000,4,2017-03-17T01:00:00.000000000,10785,unlabeled>event
WELL-00001,WELL-00001_20170317030000,4,2017-03-17T03:00:00.000000000,10764,unlabeled>event
WELL-00001,WELL-00001_20170317050000,4,2017-03-17T05:00:00.000000000,10775,unlabeled>event
WELL-00001,WELL-00001_20170317070000,4,2017-03-17T07:00:00.000000000,10790,unlabeled>event
WELL-00001,WELL-00001_20170317090000,4,2017-03-17T09:00:00.000000000,10770,unlabeled>event
WELL-00001,WELL-00001_20170317110000,4,2017-03-17T11:00:00.000000000,10780,unlabeled>event
WELL-00001,WELL-00001_20170317130005,4,2017-03-17T13:00:05.000000000,10780,unlabeled>event
WELL-00001,WELL-00001_20170317150000,4,2017-03-17T15:00:00.000000000,10785,unlabeled>event
WELL-00001,WELL-00001_20170317170000,4,2017-03-17T17:00:00.000000000,10770,unlabeled>event
WELL-00001,WELL-00001_20170317190000,4,2017-03-17T19:00:00.000000000,10770,unlabeled>event
WELL-00001,WELL-00001_20170317210000,4,2017-03-17T21:00:00.000000000,10785,unlabeled>event
WELL-00001,WELL-00001_20170317230020,4,2017-03-17T23:00:20.000000000,10781,unlabeled>event
WELL-00001,WELL-00001_20170318010000,4,2017-03-18T01:00:00.000000000,10744,unlabeled>event
WELL-00001,WELL-00001_20170318030000,4,2017-03-18T03:00:00.000000000,10785,unlabeled>event
WELL-00001,WELL-00001_20170318050025,4,2017-03-18T05:00:25.000000000,10776,unlabeled>event
WELL-00001,WELL-00001_20170318070000,4,2017-03-18T07:00:00.000000000,10785,unlabeled>event
WELL-00001,WELL-00001_20170318090000,4,2017-03-18T09:00:00.000000000,10770,unlabeled>event
WELL-00001,WELL-00001_20170318110000,4,2017-03-18T11:00:00.000000000,10770,unlabeled>event
WELL-00001,WELL-00001_20170318130000,4,2017-03-18T13:00:00.000000000,10759,unlabeled>event
WELL-00001,WELL-00001_20170319170033,4,2017-03-19T17:00:33.000000000,10758,unlabeled>event
WELL-00001,WELL-00001_20170320180146,4,2017-03-20T18:01:46.000000000,14138,unlabeled>event
WELL-00001,WELL-00001_20170421150000,4,2017-04-21T15:00:00.000000000,10780,unlabeled>event
WELL-00001,WELL-00001_20170421170000,4,2017-04-21T17:00:00.000000000,10780,unlabeled>event
WELL-00001,WELL-00001_20170421190000,4,2017-04-21T19:00:00.000000000,10775,unlabeled>event
WELL-00001,WELL-00001_20170421210000,4,2017-04-21T21:00:00.000000000,10764,unlabeled>event
WELL-00001,WELL-00001_20170421230000,4,2017-04-21T23:00:00.000000000,10702,unlabeled>event
WELL-00001,WELL-00001_20170422010000,4,2017-04-22T01:00:00.000000000,10775,unlabeled>event
WELL-00001,WELL-00001_20170626050000,4,2017-06-26T05:00:00.000000000,10759,unlabeled>event
WELL-00001,WELL-00001_20170626070000,4,2017-06-26T07:00:00.000000000,10775,unlabeled>event
WELL-00002,WELL-00002_20131208220000,4,2013-12-08T22:00:00.000000000,10775,unlabeled>event
WELL-00002,WELL-00002_20131209000000,4,2013-12-09T00:00:00.000000000,10790,unlabeled>event
WELL-00002,WELL-00002_20131209020000,4,2013-12-09T02:00:00.000000000,10775,unlabeled>event
WELL-00002,WELL-00002_20131209040000,4,2013-12-09T04:00:00.000000000,10790,unlabeled>event
WELL-00002,WELL-00002_20131209060000,4,2013-12-09T06:00:00.000000000,10754,unlabeled>event
WELL-00002,WELL-00002_20131209080000,4,2013-12-09T08:00:00.000000000,10759,unlabeled>event
WELL-00002,WELL-00002_20131209100000,4,2013-12-09T10:00:00.000000000,10764,unlabeled>event
WELL-00002,WELL-00002_20131209120000,4,2013-12-09T12:00:00.000000000,10785,unlabeled>event
WELL-00002,WELL-00002_20131212080000,4,2013-12-12T08:00:00.000000000,10775,unlabeled>event
WELL-00002,WELL-00002_20131212100000,4,2013-12-12T10:00:00.000000000,10749,unlabeled>event
WELL-00002,WELL-00002_20131214210010,4,2013-12-14T21:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20131214230010,4,2013-12-14T23:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20131215010010,4,2013-12-15T01:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20131215030036,4,2013-12-15T03:00:36.000000000,10765,unlabeled>event
WELL-00002,WELL-00002_20131215050030,4,2013-12-15T05:00:30.000000000,10771,unlabeled>event
WELL-00002,WELL-00002_20131215070015,4,2013-12-15T07:00:15.000000000,10786,unlabeled>event
WELL-00002,WELL-00002_20131215090025,4,2013-12-15T09:00:25.000000000,10776,unlabeled>event
WELL-00002,WELL-00002_20131215110025,4,2013-12-15T11:00:25.000000000,10776,unlabeled>event
WELL-00002,WELL-00002_20131215130036,4,2013-12-15T13:00:36.000000000,10765,unlabeled>event
WELL-00002,WELL-00002_20131215150122,4,2013-12-15T15:01:22.000000000,10719,unlabeled>event
WELL-00002,WELL-00002_20131215170101,4,2013-12-15T17:01:01.000000000,10740,unlabeled>event
WELL-00002,WELL-00002_20131215190132,4,2013-12-15T19:01:32.000000000,10709,unlabeled>event
WELL-00002,WELL-00002_20131215210107,4,2013-12-15T21:01:07.000000000,10734,unlabeled>event
WELL-00002,WELL-00002_20140109000112,4,2014-01-09T00:01:12.000000000,10729,unlabeled>event
WELL-00002,WELL-00002_20140109020025,4,2014-01-09T02:00:25.000000000,10776,unlabeled>event
WELL-00002,WELL-00002_20140109040025,4,2014-01-09T04:00:25.000000000,10776,unlabeled>event
WELL-00002,WELL-00002_20140109140010,4,2014-01-09T14:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20140109160010,4,2014-01-09T16:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20140115150010,4,2014-01-15T15:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20140115170036,4,2014-01-15T17:00:36.000000000,10765,unlabeled>event
WELL-00002,WELL-00002_20140118230030,4,2014-01-18T23:00:30.000000000,10771,unlabeled>event
WELL-00002,WELL-00002_20140119010020,4,2014-01-19T01:00:20.000000000,10781,unlabeled>event
WELL-00002,WELL-00002_20140119030025,4,2014-01-19T03:00:25.000000000,10776,unlabeled>event
WELL-00002,WELL-00002_20140119050010,4,2014-01-19T05:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20140119070138,4,2014-01-19T07:01:38.000000000,10703,unlabeled>event
WELL-00002,WELL-00002_20140119090112,4,2014-01-19T09:01:12.000000000,10729,unlabeled>event
WELL-00002,WELL-00002_20140119110010,4,2014-01-19T11:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20140119130010,4,2014-01-19T13:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20140119150112,4,2014-01-19T15:01:12.000000000,10729,unlabeled>event
WELL-00002,WELL-00002_20140119170015,4,2014-01-19T17:00:15.000000000,10786,unlabeled>event
WELL-00002,WELL-00002_20140119190132,4,2014-01-19T19:01:32.000000000,10709,unlabeled>event
WELL-00002,WELL-00002_20140119210015,4,2014-01-19T21:00:15.000000000,10786,unlabeled>event
WELL-00002,WELL-00002_20140119230030,4,2014-01-19T23:00:30.000000000,10771,unlabeled>event
WELL-00002,WELL-00002_20140120010025,4,2014-01-20T01:00:25.000000000,10776,unlabeled>event
WELL-00002,WELL-00002_20140120030132,4,2014-01-20T03:01:32.000000000,10709,unlabeled>event
WELL-00002,WELL-00002_20140120050203,4,2014-01-20T05:02:03.000000000,10678,unlabeled>event
WELL-00002,WELL-00002_20140120070122,4,2014-01-20T07:01:22.000000000,10719,unlabeled>event
WELL-00002,WELL-00002_20140120090010,4,2014-01-20T09:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20140120110234,4,2014-01-20T11:02:34.000000000,10647,unlabeled>event
WELL-00002,WELL-00002_20140120130224,4,2014-01-20T13:02:24.000000000,10657,unlabeled>event
WELL-00002,WELL-00002_20140120150112,4,2014-01-20T15:01:12.000000000,10729,unlabeled>event
WELL-00002,WELL-00002_20140120170010,4,2014-01-20T17:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20140120190122,4,2014-01-20T19:01:22.000000000,10719,unlabeled>event
WELL-00002,WELL-00002_20140120210036,4,2014-01-20T21:00:36.000000000,10765,unlabeled>event
WELL-00002,WELL-00002_20140120230224,4,2014-01-20T23:02:24.000000000,10657,unlabeled>event
WELL-00002,WELL-00002_20140121010056,4,2014-01-21T01:00:56.000000000,10745,unlabeled>event
WELL-00002,WELL-00002_20140121030030,4,2014-01-21T03:00:30.000000000,10771,unlabeled>event
WELL-00002,WELL-00002_20140121050010,4,2014-01-21T05:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20140121070214,4,2014-01-21T07:02:14.000000000,10667,unlabeled>event
WELL-00002,WELL-00002_20140121090056,4,2014-01-21T09:00:56.000000000,10745,unlabeled>event
WELL-00002,WELL-00002_20140121110117,4,2014-01-21T11:01:17.000000000,10724,unlabeled>event
WELL-00002,WELL-00002_20140121130132,4,2014-01-21T13:01:32.000000000,10709,unlabeled>event
WELL-00002,WELL-00002_20140121150025,4,2014-01-21T15:00:25.000000000,10776,unlabeled>event
WELL-00002,WELL-00002_20140121170219,4,2014-01-21T17:02:19.000000000,10662,unlabeled>event
WELL-00002,WELL-00002_20140121190234,4,2014-01-21T19:02:34.000000000,10647,unlabeled>event
WELL-00002,WELL-00002_20140121210041,4,2014-01-21T21:00:41.000000000,10760,unlabeled>event
WELL-00002,WELL-00002_20140121230117,4,2014-01-21T23:01:17.000000000,10724,unlabeled>event
WELL-00002,WELL-00002_20140122010051,4,2014-01-22T01:00:51.000000000,10750,unlabeled>event
WELL-00002,WELL-00002_20140122030046,4,2014-01-22T03:00:46.000000000,10755,unlabeled>event
WELL-00002,WELL-00002_20140122050010,4,2014-01-22T05:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20140122070127,4,2014-01-22T07:01:27.000000000,10714,unlabeled>event
WELL-00002,WELL-00002_20140122090112,4,2014-01-22T09:01:12.000000000,10729,unlabeled>event
WELL-00002,WELL-00002_20140122110030,4,2014-01-22T11:00:30.000000000,10771,unlabeled>event
WELL-00002,WELL-00002_20140122130015,4,2014-01-22T13:00:15.000000000,10786,unlabeled>event
WELL-00002,WELL-00002_20140122150127,4,2014-01-22T15:01:27.000000000,10714,unlabeled>event
WELL-00002,WELL-00002_20140122170112,4,2014-01-22T17:01:12.000000000,10729,unlabeled>event
WELL-00002,WELL-00002_20140122190127,4,2014-01-22T19:01:27.000000000,10714,unlabeled>event
WELL-00002,WELL-00002_20140122210153,4,2014-01-22T21:01:53.000000000,10688,unlabeled>event
WELL-00002,WELL-00002_20140122230051,4,2014-01-22T23:00:51.000000000,10750,unlabeled>event
WELL-00002,WELL-00002_20140123010219,4,2014-01-23T01:02:19.000000000,10662,unlabeled>event
WELL-00002,WELL-00002_20140123030132,4,2014-01-23T03:01:32.000000000,10709,unlabeled>event
WELL-00002,WELL-00002_20140123050030,4,2014-01-23T05:00:30.000000000,10771,unlabeled>event
WELL-00002,WELL-00002_20140123070010,4,2014-01-23T07:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20140124050010,4,2014-01-24T05:00:10.000000000,10791,unlabeled>event
WELL-00002,WELL-00002_20140124070020,4,2014-01-24T07:00:20.000000000,10781,unlabeled>event
WELL-00002,WELL-00002_20140124090054,4,2014-01-24T09:00:54.000000000,10747,unlabeled>event
WELL-00002,WELL-00002_20140124110131,4,2014-01-24T11:01:31.000000000,10710,unlabeled>event
WELL-00002,WELL-00002_20140124130041,4,2014-01-24T13:00:41.000000000,10760,unlabeled>event
WELL-00002,WELL-00002_20140124150018,4,2014-01-24T15:00:18.000000000,10783,unlabeled>event
WELL-00002,WELL-00002_20140124170136,4,2014-01-24T17:01:36.000000000,10705,unlabeled>event
WELL-00002,WELL-00002_20140124190008,4,2014-01-24T19:00:08.000000000,10793,unlabeled>event
WELL-00002,WELL-00002_20140124210029,4,2014-01-24T21:00:29.000000000,10772,unlabeled>event
WELL-00002,WELL-00002_20140124230055,4,2014-01-24T23:00:55.000000000,10746,unlabeled>event
WELL-00002,WELL-00002_20140125010016,4,2014-01-25T01:00:16.000000000,10785,unlabeled>event
WELL-00002,WELL-00002_20140125030033,4,2014-01-25T03:00:33.000000000,10768,unlabeled>event
WELL-00002,WELL-00002_20140125050245,4,2014-01-25T05:02:45.000000000,10636,unlabeled>event
WELL-00002,WELL-00002_20140125070141,4,2014-01-25T07:01:41.000000000,10700,unlabeled>event
WELL-00002,WELL-00002_20140125090025,4,2014-01-25T09:00:25.000000000,10776,unlabeled>event
WELL-00002,WELL-00002_20140125110016,4,2014-01-25T11:00:16.000000000,10785,unlabeled>event
WELL-00002,WELL-00002_20140125130107,4,2014-01-25T13:01:07.000000000,10734,unlabeled>event
WELL-00002,WELL-00002_20140125150112,4,2014-01-25T15:01:12.000000000,10729,unlabeled>event
WELL-00002,WELL-00002_20140125170107,4,2014-01-25T17:01:07.000000000,10734,unlabeled>event
WELL-00002,WELL-00002_20140125190016,4,2014-01-25T19:00:16.000000000,10785,unlabeled>event
WELL-00002,WELL-00002_20140125210046,4,2014-01-25T21:00:46.000000000,10755,unlabeled>event
WELL-00002,WELL-00002_20140125230059,4,2014-01-25T23:00:59.000000000,10742,unlabeled>event
WELL-00002,WELL-00002_20140126010016,4,2014-01-26T01:00:16.000000000,10785,unlabeled>event
WELL-00002,WELL-00002_20140126030133,4,2014-01-26T03:01:33.000000000,10708,unlabeled>event
WELL-00002,WELL-00002_20140126050141,4,2014-01-26T05:01:41.000000000,10700,unlabeled>event
WELL-00002,WELL-00002_20140126070146,4,2014-01-26T07:01:46.000000000,10695,unlabeled>event
WELL-00002,WELL-00002_20140126090141,4,2014-01-26T09:01:41.000000000,10700,unlabeled>event
WELL-00002,WELL-00002_20140126110241,4,2014-01-26T11:02:41.000000000,10640,unlabeled>event
WELL-00002,WELL-00002_20140126130124,4,2014-01-26T13:01:24.000000000,10717,unlabeled>event
WELL-00004,WELL-00004_20140804190012,4,2014-08-04T19:00:12.000000000,10789,unlabeled>event
WELL-00004,WELL-00004_20140804210008,4,2014-08-04T21:00:08.000000000,10793,unlabeled>event
WELL-00004,WELL-00004_20140804230059,4,2014-08-04T23:00:59.000000000,10742,unlabeled>event
WELL-00004,WELL-00004_20140805010033,4,2014-08-05T01:00:33.000000000,10768,unlabeled>event
WELL-00004,WELL-00004_20140805030025,4,2014-08-05T03:00:25.000000000,10776,unlabeled>event
WELL-00004,WELL-00004_20140805050008,4,2014-08-05T05:00:08.000000000,10793,unlabeled>event
WELL-00004,WELL-00004_20140805070029,4,2014-08-05T07:00:29.000000000,10772,unlabeled>event
WELL-00004,WELL-00004_20140805090050,4,2014-08-05T09:00:50.000000000,10751,unlabeled>event
WELL-00004,WELL-00004_20140805110107,4,2014-08-05T11:01:07.000000000,10734,unlabeled>event
WELL-00004,WELL-00004_20140805130016,4,2014-08-05T13:00:16.000000000,10785,unlabeled>event
WELL-00004,WELL-00004_20140805150150,4,2014-08-05T15:01:50.000000000,10691,unlabeled>event
WELL-00004,WELL-00004_20140805170137,4,2014-08-05T17:01:37.000000000,10704,unlabeled>event
WELL-00004,WELL-00004_20140805190046,4,2014-08-05T19:00:46.000000000,10755,unlabeled>event
WELL-00004,WELL-00004_20140805210116,4,2014-08-05T21:01:16.000000000,10725,unlabeled>event
WELL-00004,WELL-00004_20140805230050,4,2014-08-05T23:00:50.000000000,10751,unlabeled>event
WELL-00004,WELL-00004_20140806010107,4,2014-08-06T01:01:07.000000000,10734,unlabeled>event
WELL-00004,WELL-00004_20140806030012,4,2014-08-06T03:00:12.000000000,10789,unlabeled>event
WELL-00004,WELL-00004_20140806050141,4,2014-08-06T05:01:41.000000000,10700,unlabeled>event
WELL-00004,WELL-00004_20140806070215,4,2014-08-06T07:02:15.000000000,10666,unlabeled>event
WELL-00004,WELL-00004_20140806090103,4,2014-08-06T09:01:03.000000000,10738,unlabeled>event
WELL-00004,WELL-00004_20140806110038,4,2014-08-06T11:00:38.000000000,10763,unlabeled>event
