instance,class,source,observations,mode_interval_seconds,min_interval_seconds,max_interval_seconds,constant_interval,nonpositive_intervals,timestamp_gaps
SIMULATED_00091,1,SIMULATED,59999,1.0,1.0,1.0,True,0,0
SIMULATED_00092,1,SIMULATED,59999,1.0,1.0,1.0,True,0,0
SIMULATED_00093,1,SIMULATED,59999,1.0,1.0,1.0,True,0,0
SIMULATED_00094,1,SIMULATED,74399,1.0,1.0,1.0,True,0,0
SIMULATED_00095,1,SIMULATED,74399,1.0,1.0,1.0,True,0,0
SIMULATED_00096,1,SIMULATED,74399,1.0,1.0,1.0,True,0,0
SIMULATED_00097,1,SIMULATED,74399,1.0,1.0,1.0,True,0,0
SIMULATED_00098,1,SIMULATED,74399,1.0,1.0,1.0,True,0,0
SIMULATED_00099,1,SIMULATED,74399,1.0,1.0,1.0,True,0,0
SIMULATED_00100,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00101,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00102,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00103,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00104,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00105,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00106,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00107,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00108,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00109,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00110,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00111,1,SIMULATED,88800,1.0,1.0,1.0,True,0,0
SIMULATED_00112,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00113,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
SIMULATED_00114,1,SIMULATED,88799,1.0,1.0,1.0,True,0,0
WELL-00001_20140124083303,1,WELL,62068,1.0,1.0,1.0,True,0,0
WELL-00002_20140126180030,1,WELL,17971,1.0,1.0,1.0,True,0,0
WELL-00006_20170731170930,1,WELL,99331,1.0,1.0,1.0,True,0,0
WELL-00006_20180617190257,1,WELL,57424,1.0,1.0,1.0,True,0,0
SIMULATED_00001,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00002,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00003,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00004,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00005,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00006,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00007,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00008,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00009,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00010,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00011,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00012,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00013,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00014,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00015,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
SIMULATED_00016,2,SIMULATED,28799,1.0,1.0,1.0,True,0,0
WELL-00002_20131104004101,2,WELL,12721,1.0,1.0,1.0,True,0,0
WELL-00003_20141122190000,2,WELL,19290,1.0,1.0,1.0,True,0,0
WELL-00003_20170728130240,2,WELL,15780,1.0,1.0,1.0,True,0,0
WELL-00003_20180206171508,2,WELL,10829,1.0,1.0,1.0,True,0,0
WELL-00009_20170313150804,2,WELL,10338,1.0,1.0,1.0,True,0,0
WELL-00010_20171218180131,2,WELL,13409,1.0,1.0,1.0,True,0,0
WELL-00011_20140515083000,2,WELL,30601,1.0,1.0,1.0,True,0,0
WELL-00011_20140530083203,2,WELL,7272,1.0,1.0,1.0,True,0,0
WELL-00011_20140606213810,2,WELL,18217,1.0,1.0,1.0,True,0,0
WELL-00011_20140720110102,2,WELL,15551,1.0,1.0,1.0,True,0,0
WELL-00011_20140726165720,2,WELL,7225,1.0,1.0,1.0,True,0,0
WELL-00011_20140823230118,2,WELL,21523,1.0,1.0,1.0,True,0,0
WELL-00011_20140916050300,2,WELL,9214,1.0,1.0,1.0,True,0,0
WELL-00011_20140921183228,2,WELL,8007,1.0,1.0,1.0,True,0,0
WELL-00011_20140928090056,2,WELL,9193,1.0,1.0,1.0,True,0,0
WELL-00011_20140929153332,2,WELL,7918,1.0,1.0,1.0,True,0,0
WELL-00011_20140929210121,2,WELL,8232,1.0,1.0,1.0,True,0,0
WELL-00011_20141005160056,2,WELL,8715,1.0,1.0,1.0,True,0,0
WELL-00011_20141006150121,2,WELL,8056,1.0,1.0,1.0,True,0,0
WELL-00012_20170320011000,2,WELL,10539,1.0,1.0,1.0,True,0,0
WELL-00012_20170320123144,2,WELL,10553,1.0,1.0,1.0,True,0,0
WELL-00013_20170329010229,2,WELL,13818,1.0,1.0,1.0,True,0,0
SIMULATED_00001,3,SIMULATED,51999,1.0,1.0,1.0,True,0,0
SIMULATED_00002,3,SIMULATED,56999,1.0,1.0,1.0,True,0,0
SIMULATED_00003,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00004,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00005,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00006,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00007,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00008,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00009,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00010,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00011,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00012,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00013,3,SIMULATED,51999,1.0,1.0,1.0,True,0,0
SIMULATED_00014,3,SIMULATED,51999,1.0,1.0,1.0,True,0,0
SIMULATED_00015,3,SIMULATED,49999,1.0,1.0,1.0,True,0,0
SIMULATED_00016,3,SIMULATED,42999,1.0,1.0,1.0,True,0,0
SIMULATED_00017,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00018,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00019,3,SIMULATED,32999,1.0,1.0,1.0,True,0,0
SIMULATED_00020,3,SIMULATED,42999,1.0,1.0,1.0,True,0,0
SIMULATED_00021,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00022,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00023,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00024,3,SIMULATED,30999,1.0,1.0,1.0,True,0,0
SIMULATED_00025,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00026,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00027,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00028,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00029,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00030,3,SIMULATED,30999,1.0,1.0,1.0,True,0,0
SIMULATED_00031,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00032,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00033,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00034,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00035,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00036,3,SIMULATED,35999,1.0,1.0,1.0,True,0,0
SIMULATED_00037,3,SIMULATED,51999,1.0,1.0,1.0,True,0,0
SIMULATED_00038,3,SIMULATED,35999,1.0,1.0,1.0,True,0,0
SIMULATED_00039,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00040,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00041,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00042,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00043,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00044,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00045,3,SIMULATED,12999,1.0,1.0,1.0,True,0,0
SIMULATED_00046,3,SIMULATED,22999,1.0,1.0,1.0,True,0,0
SIMULATED_00047,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00048,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00049,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00050,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00051,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00052,3,SIMULATED,62000,1.0,1.0,1.0,True,0,0
SIMULATED_00053,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00054,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00055,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00056,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00057,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00058,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00059,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00060,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00061,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00062,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00063,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00064,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00065,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00066,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00067,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00068,3,SIMULATED,56999,1.0,1.0,1.0,True,0,0
SIMULATED_00069,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00070,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00071,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00072,3,SIMULATED,69999,1.0,1.0,1.0,True,0,0
SIMULATED_00073,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
SIMULATED_00074,3,SIMULATED,61999,1.0,1.0,1.0,True,0,0
WELL-00001_20170320120025,3,WELL,21576,1.0,1.0,1.0,True,0,0
WELL-00014_20170917140000,3,WELL,21376,1.0,1.0,1.0,True,0,0
WELL-00014_20170917190000,3,WELL,21562,1.0,1.0,1.0,True,0,0
WELL-00014_20170918010114,3,WELL,21527,1.0,1.0,1.0,True,0,0
WELL-00014_20170918060135,3,WELL,21506,1.0,1.0,1.0,True,0,0
WELL-00014_20170918110103,3,WELL,21538,1.0,1.0,1.0,True,0,0
WELL-00014_20170919200016,3,WELL,17985,1.0,1.0,1.0,True,0,0
WELL-00014_20170920000042,3,WELL,21559,1.0,1.0,1.0,True,0,0
WELL-00014_20170920050228,3,WELL,21453,1.0,1.0,1.0,True,0,0
WELL-00014_20170920100053,3,WELL,21548,1.0,1.0,1.0,True,0,0
WELL-00014_20170920180207,3,WELL,21474,1.0,1.0,1.0,True,0,0
WELL-00014_20170920230053,3,WELL,21548,1.0,1.0,1.0,True,0,0
WELL-00014_20170921040404,3,WELL,21357,1.0,1.0,1.0,True,0,0
WELL-00014_20170921090155,3,WELL,21338,1.0,1.0,1.0,True,0,0
WELL-00014_20170921140042,3,WELL,21559,1.0,1.0,1.0,True,0,0
WELL-00014_20170921190114,3,WELL,21527,1.0,1.0,1.0,True,0,0
WELL-00014_20170922000042,3,WELL,21559,1.0,1.0,1.0,True,0,0
WELL-00014_20170922050124,3,WELL,21517,1.0,1.0,1.0,True,0,0
WELL-00014_20170922100042,3,WELL,21559,1.0,1.0,1.0,True,0,0
WELL-00014_20170922150249,3,WELL,21432,1.0,1.0,1.0,True,0,0
WELL-00014_20170925000031,3,WELL,21570,1.0,1.0,1.0,True,0,0
WELL-00014_20170925050042,3,WELL,21559,1.0,1.0,1.0,True,0,0
WELL-00014_20170925100124,3,WELL,21517,1.0,1.0,1.0,True,0,0
WELL-00014_20170925150218,3,WELL,21463,1.0,1.0,1.0,True,0,0
WELL-00014_20170925200042,3,WELL,21559,1.0,1.0,1.0,True,0,0
WELL-00014_20170926010340,3,WELL,21195,1.0,1.0,1.0,True,0,0
WELL-00014_20170926060042,3,WELL,21559,1.0,1.0,1.0,True,0,0
WELL-00014_20170926110103,3,WELL,21355,1.0,1.0,1.0,True,0,0
WELL-00014_20170926160228,3,WELL,21453,1.0,1.0,1.0,True,0,0
WELL-00014_20171028070000,3,WELL,21575,1.0,1.0,1.0,True,0,0
WELL-00014_20171028120000,3,WELL,21562,1.0,1.0,1.0,True,0,0
WELL-00014_20171028170038,3,WELL,21485,1.0,1.0,1.0,True,0,0
WELL-00001_20170316110203,4,WELL,10678,1.0,1.0,1.0,True,0,0
WELL-00001_20170316130000,4,WELL,10749,1.0,1.0,1.0,True,0,0
WELL-00001_20170316150005,4,WELL,10770,1.0,1.0,1.0,True,0,0
WELL-00001_20170316170000,4,WELL,10775,1.0,1.0,1.0,True,0,0
WELL-00001_20170316190000,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00001_20170316210000,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00001_20170316230000,4,WELL,10790,1.0,1.0,1.0,True,0,0
WELL-00001_20170317010000,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00001_20170317030000,4,WELL,10764,1.0,1.0,1.0,True,0,0
WELL-00001_20170317050000,4,WELL,10775,1.0,1.0,1.0,True,0,0
WELL-00001_20170317070000,4,WELL,10790,1.0,1.0,1.0,True,0,0
WELL-00001_20170317090000,4,WELL,10770,1.0,1.0,1.0,True,0,0
WELL-00001_20170317110000,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00001_20170317130005,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00001_20170317150000,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00001_20170317170000,4,WELL,10770,1.0,1.0,1.0,True,0,0
WELL-00001_20170317190000,4,WELL,10770,1.0,1.0,1.0,True,0,0
WELL-00001_20170317210000,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00001_20170317230020,4,WELL,10781,1.0,1.0,1.0,True,0,0
WELL-00001_20170318010000,4,WELL,10744,1.0,1.0,1.0,True,0,0
WELL-00001_20170318030000,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00001_20170318050025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00001_20170318070000,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00001_20170318090000,4,WELL,10770,1.0,1.0,1.0,True,0,0
WELL-00001_20170318110000,4,WELL,10770,1.0,1.0,1.0,True,0,0
WELL-00001_20170318130000,4,WELL,10759,1.0,1.0,1.0,True,0,0
WELL-00001_20170319170033,4,WELL,10758,1.0,1.0,1.0,True,0,0
WELL-00001_20170320180146,4,WELL,14138,1.0,1.0,1.0,True,0,0
WELL-00001_20170421150000,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00001_20170421170000,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00001_20170421190000,4,WELL,10775,1.0,1.0,1.0,True,0,0
WELL-00001_20170421210000,4,WELL,10764,1.0,1.0,1.0,True,0,0
WELL-00001_20170421230000,4,WELL,10702,1.0,1.0,1.0,True,0,0
WELL-00001_20170422010000,4,WELL,10775,1.0,1.0,1.0,True,0,0
WELL-00001_20170626050000,4,WELL,10759,1.0,1.0,1.0,True,0,0
WELL-00001_20170626070000,4,WELL,10775,1.0,1.0,1.0,True,0,0
WELL-00002_20131208220000,4,WELL,10775,1.0,1.0,1.0,True,0,0
WELL-00002_20131209000000,4,WELL,10790,1.0,1.0,1.0,True,0,0
WELL-00002_20131209020000,4,WELL,10775,1.0,1.0,1.0,True,0,0
WELL-00002_20131209040000,4,WELL,10790,1.0,1.0,1.0,True,0,0
WELL-00002_20131209060000,4,WELL,10754,1.0,1.0,1.0,True,0,0
WELL-00002_20131209080000,4,WELL,10759,1.0,1.0,1.0,True,0,0
WELL-00002_20131209100000,4,WELL,10764,1.0,1.0,1.0,True,0,0
WELL-00002_20131209120000,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00002_20131212080000,4,WELL,10775,1.0,1.0,1.0,True,0,0
WELL-00002_20131212100000,4,WELL,10749,1.0,1.0,1.0,True,0,0
WELL-00002_20131214210010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20131214230010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20131215010010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20131215030036,4,WELL,10765,1.0,1.0,1.0,True,0,0
WELL-00002_20131215050030,4,WELL,10771,1.0,1.0,1.0,True,0,0
WELL-00002_20131215070015,4,WELL,10786,1.0,1.0,1.0,True,0,0
WELL-00002_20131215090025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00002_20131215110025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00002_20131215130036,4,WELL,10765,1.0,1.0,1.0,True,0,0
WELL-00002_20131215150122,4,WELL,10719,1.0,1.0,1.0,True,0,0
WELL-00002_20131215170101,4,WELL,10740,1.0,1.0,1.0,True,0,0
WELL-00002_20131215190132,4,WELL,10709,1.0,1.0,1.0,True,0,0
WELL-00002_20131215210107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00002_20140109000112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00002_20140109020025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00002_20140109040025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00002_20140109140010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20140109160010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20140115150010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20140115170036,4,WELL,10765,1.0,1.0,1.0,True,0,0
WELL-00002_20140118230030,4,WELL,10771,1.0,1.0,1.0,True,0,0
WELL-00002_20140119010020,4,WELL,10781,1.0,1.0,1.0,True,0,0
WELL-00002_20140119030025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00002_20140119050010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20140119070138,4,WELL,10703,1.0,1.0,1.0,True,0,0
WELL-00002_20140119090112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00002_20140119110010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20140119130010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20140119150112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00002_20140119170015,4,WELL,10786,1.0,1.0,1.0,True,0,0
WELL-00002_20140119190132,4,WELL,10709,1.0,1.0,1.0,True,0,0
WELL-00002_20140119210015,4,WELL,10786,1.0,1.0,1.0,True,0,0
WELL-00002_20140119230030,4,WELL,10771,1.0,1.0,1.0,True,0,0
WELL-00002_20140120010025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00002_20140120030132,4,WELL,10709,1.0,1.0,1.0,True,0,0
WELL-00002_20140120050203,4,WELL,10678,1.0,1.0,1.0,True,0,0
WELL-00002_20140120070122,4,WELL,10719,1.0,1.0,1.0,True,0,0
WELL-00002_20140120090010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20140120110234,4,WELL,10647,1.0,1.0,1.0,True,0,0
WELL-00002_20140120130224,4,WELL,10657,1.0,1.0,1.0,True,0,0
WELL-00002_20140120150112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00002_20140120170010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20140120190122,4,WELL,10719,1.0,1.0,1.0,True,0,0
WELL-00002_20140120210036,4,WELL,10765,1.0,1.0,1.0,True,0,0
WELL-00002_20140120230224,4,WELL,10657,1.0,1.0,1.0,True,0,0
WELL-00002_20140121010056,4,WELL,10745,1.0,1.0,1.0,True,0,0
WELL-00002_20140121030030,4,WELL,10771,1.0,1.0,1.0,True,0,0
WELL-00002_20140121050010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20140121070214,4,WELL,10667,1.0,1.0,1.0,True,0,0
WELL-00002_20140121090056,4,WELL,10745,1.0,1.0,1.0,True,0,0
WELL-00002_20140121110117,4,WELL,10724,1.0,1.0,1.0,True,0,0
WELL-00002_20140121130132,4,WELL,10709,1.0,1.0,1.0,True,0,0
WELL-00002_20140121150025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00002_20140121170219,4,WELL,10662,1.0,1.0,1.0,True,0,0
WELL-00002_20140121190234,4,WELL,10647,1.0,1.0,1.0,True,0,0
WELL-00002_20140121210041,4,WELL,10760,1.0,1.0,1.0,True,0,0
WELL-00002_20140121230117,4,WELL,10724,1.0,1.0,1.0,True,0,0
WELL-00002_20140122010051,4,WELL,10750,1.0,1.0,1.0,True,0,0
WELL-00002_20140122030046,4,WELL,10755,1.0,1.0,1.0,True,0,0
WELL-00002_20140122050010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20140122070127,4,WELL,10714,1.0,1.0,1.0,True,0,0
WELL-00002_20140122090112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00002_20140122110030,4,WELL,10771,1.0,1.0,1.0,True,0,0
WELL-00002_20140122130015,4,WELL,10786,1.0,1.0,1.0,True,0,0
WELL-00002_20140122150127,4,WELL,10714,1.0,1.0,1.0,True,0,0
WELL-00002_20140122170112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00002_20140122190127,4,WELL,10714,1.0,1.0,1.0,True,0,0
WELL-00002_20140122210153,4,WELL,10688,1.0,1.0,1.0,True,0,0
WELL-00002_20140122230051,4,WELL,10750,1.0,1.0,1.0,True,0,0
WELL-00002_20140123010219,4,WELL,10662,1.0,1.0,1.0,True,0,0
WELL-00002_20140123030132,4,WELL,10709,1.0,1.0,1.0,True,0,0
WELL-00002_20140123050030,4,WELL,10771,1.0,1.0,1.0,True,0,0
WELL-00002_20140123070010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20140124050010,4,WELL,10791,1.0,1.0,1.0,True,0,0
WELL-00002_20140124070020,4,WELL,10781,1.0,1.0,1.0,True,0,0
WELL-00002_20140124090054,4,WELL,10747,1.0,1.0,1.0,True,0,0
WELL-00002_20140124110131,4,WELL,10710,1.0,1.0,1.0,True,0,0
WELL-00002_20140124130041,4,WELL,10760,1.0,1.0,1.0,True,0,0
WELL-00002_20140124150018,4,WELL,10783,1.0,1.0,1.0,True,0,0
WELL-00002_20140124170136,4,WELL,10705,1.0,1.0,1.0,True,0,0
WELL-00002_20140124190008,4,WELL,10793,1.0,1.0,1.0,True,0,0
WELL-00002_20140124210029,4,WELL,10772,1.0,1.0,1.0,True,0,0
WELL-00002_20140124230055,4,WELL,10746,1.0,1.0,1.0,True,0,0
WELL-00002_20140125010016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00002_20140125030033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00002_20140125050245,4,WELL,10636,1.0,1.0,1.0,True,0,0
WELL-00002_20140125070141,4,WELL,10700,1.0,1.0,1.0,True,0,0
WELL-00002_20140125090025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00002_20140125110016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00002_20140125130107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00002_20140125150112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00002_20140125170107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00002_20140125190016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00002_20140125210046,4,WELL,10755,1.0,1.0,1.0,True,0,0
WELL-00002_20140125230059,4,WELL,10742,1.0,1.0,1.0,True,0,0
WELL-00002_20140126010016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00002_20140126030133,4,WELL,10708,1.0,1.0,1.0,True,0,0
WELL-00002_20140126050141,4,WELL,10700,1.0,1.0,1.0,True,0,0
WELL-00002_20140126070146,4,WELL,10695,1.0,1.0,1.0,True,0,0
WELL-00002_20140126090141,4,WELL,10700,1.0,1.0,1.0,True,0,0
WELL-00002_20140126110241,4,WELL,10640,1.0,1.0,1.0,True,0,0
WELL-00002_20140126130124,4,WELL,10717,1.0,1.0,1.0,True,0,0
WELL-00004_20140804190012,4,WELL,10789,1.0,1.0,1.0,True,0,0
WELL-00004_20140804210008,4,WELL,10793,1.0,1.0,1.0,True,0,0
WELL-00004_20140804230059,4,WELL,10742,1.0,1.0,1.0,True,0,0
WELL-00004_20140805010033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00004_20140805030025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00004_20140805050008,4,WELL,10793,1.0,1.0,1.0,True,0,0
WELL-00004_20140805070029,4,WELL,10772,1.0,1.0,1.0,True,0,0
WELL-00004_20140805090050,4,WELL,10751,1.0,1.0,1.0,True,0,0
WELL-00004_20140805110107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00004_20140805130016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00004_20140805150150,4,WELL,10691,1.0,1.0,1.0,True,0,0
WELL-00004_20140805170137,4,WELL,10704,1.0,1.0,1.0,True,0,0
WELL-00004_20140805190046,4,WELL,10755,1.0,1.0,1.0,True,0,0
WELL-00004_20140805210116,4,WELL,10725,1.0,1.0,1.0,True,0,0
WELL-00004_20140805230050,4,WELL,10751,1.0,1.0,1.0,True,0,0
WELL-00004_20140806010107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00004_20140806030012,4,WELL,10789,1.0,1.0,1.0,True,0,0
WELL-00004_20140806050141,4,WELL,10700,1.0,1.0,1.0,True,0,0
WELL-00004_20140806070215,4,WELL,10666,1.0,1.0,1.0,True,0,0
WELL-00004_20140806090103,4,WELL,10738,1.0,1.0,1.0,True,0,0
WELL-00004_20140806110038,4,WELL,10763,1.0,1.0,1.0,True,0,0
WELL-00004_20140806130050,4,WELL,10751,1.0,1.0,1.0,True,0,0
WELL-00004_20140806150154,4,WELL,10687,1.0,1.0,1.0,True,0,0
WELL-00004_20140806170008,4,WELL,10793,1.0,1.0,1.0,True,0,0
WELL-00004_20140806190021,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00004_20141117100021,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00004_20141117120029,4,WELL,10772,1.0,1.0,1.0,True,0,0
WELL-00004_20141117140055,4,WELL,10746,1.0,1.0,1.0,True,0,0
